noticeIdentifier,noticeVersion,lotIdentifier,classificationType,mainClassificationCode,additionalClassificationCodes,options
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0008,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0009,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0010,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0011,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0012,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0013,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0014,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0015,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0016,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0017,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0018,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0019,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0020,cpv,33600000,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0021,cpv,33600000,,
dc92350b-924f-472a-8ea4-53cee8ca4be7,01,,cpv,45311200,,
dc92350b-924f-472a-8ea4-53cee8ca4be7,01,LOT-0001,cpv,45311200,,
0ae13d17-8a39-4471-8be3-4cd0f7b60d7f,01,,cpv,71000000,,
0ae13d17-8a39-4471-8be3-4cd0f7b60d7f,01,LOT-0000,cpv,71000000,,
47e9847c-09f7-46c9-8624-15b5de8a8f62,01,,cpv,71356100,,
47e9847c-09f7-46c9-8624-15b5de8a8f62,01,LOT-0001,cpv,71356100,,
47e9847c-09f7-46c9-8624-15b5de8a8f62,01,LOT-0002,cpv,71356100,,
e6363aeb-0f90-4733-b245-4001b55ec7e6,01,,cpv,45234100,,
e6363aeb-0f90-4733-b245-4001b55ec7e6,01,LOT-0001,cpv,45234100,,
8ddab506-cf1b-4137-8c4e-d9def6330a29,01,,cpv,33162000,,
8ddab506-cf1b-4137-8c4e-d9def6330a29,01,LOT-0000,cpv,33162000,,
e2adf39c-21d6-4694-b513-9f76df32f968,01,,cpv,34144000,,
e2adf39c-21d6-4694-b513-9f76df32f968,01,LOT-0000,cpv,34144000,,
dbcf653b-8029-4098-a109-9b62fa738deb,01,,cpv,45432000,45320000,
dbcf653b-8029-4098-a109-9b62fa738deb,01,LOT-0000,cpv,45432000,45320000,
d18415b2-37c4-4bb8-bca6-73e36fa44adf,01,,cpv,45431000,,
d18415b2-37c4-4bb8-bca6-73e36fa44adf,01,LOT-0001,cpv,45431000,,
de39d29e-8132-47bb-a227-fe06507d0371,01,,cpv,71000000,,
de39d29e-8132-47bb-a227-fe06507d0371,01,LOT-0001,cpv,71000000,,
763c3a53-9692-49bb-add0-43db1fd0f91d,01,,cpv,45212320,"50860000,37311300,45212000,45212300,45000000",
763c3a53-9692-49bb-add0-43db1fd0f91d,01,LOT-0001,cpv,45212320,"50860000,37311300,45212000,45212300,45000000",
810e6512-9092-4f9a-a6ab-93befebd7864,01,,cpv,38341300,,
810e6512-9092-4f9a-a6ab-93befebd7864,01,LOT-0001,cpv,38341300,,
d29a2896-ac0d-4e81-87ca-6bca68477b0e,01,,cpv,79820000,,
d29a2896-ac0d-4e81-87ca-6bca68477b0e,01,LOT-0001,cpv,79820000,,
69f42806-87d3-4f16-88fb-96f6bdee1dc0,01,,cpv,75000000,75211200,
69f42806-87d3-4f16-88fb-96f6bdee1dc0,01,LOT-0001,cpv,75000000,75211200,
6b0f4674-e061-4675-a513-14d54862e182,01,,cpv,72212520,72212100,
6b0f4674-e061-4675-a513-14d54862e182,01,LOT-0001,cpv,72212520,72212100,
95906661-a883-4219-9c5f-e89d254ce70b,01,,cpv,45234116,,
95906661-a883-4219-9c5f-e89d254ce70b,01,LOT-0001,cpv,45234116,,
f9402825-f213-40c8-8453-1ad29277d8f7,01,,cpv,45421100,45421148,
f9402825-f213-40c8-8453-1ad29277d8f7,01,LOT-0000,cpv,45421100,45421148,
8af347ed-e0b4-414f-8662-44a1be1556e0,01,,cpv,45262212,,
8af347ed-e0b4-414f-8662-44a1be1556e0,01,LOT-0001,cpv,45262212,,
06d24af2-412b-48d0-b33c-74005b9380fe,01,,cpv,32424000,,
06d24af2-412b-48d0-b33c-74005b9380fe,01,LOT-0001,cpv,32424000,,
9506b95b-d588-4533-82ec-3e555f728b64,01,,cpv,90911000,"90911200,90911300",
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0001,cpv,90911200,,
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0002,cpv,90911200,,
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0003,cpv,90911200,,
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0004,cpv,90911200,,
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0005,cpv,90911300,,
20133507-4613-4ebd-95da-8a2f57f0d895,01,,cpv,48000000,"48931000,72263000",
20133507-4613-4ebd-95da-8a2f57f0d895,01,LOT-0001,cpv,48000000,"48931000,72263000",
6022c182-3498-4ed0-9f3e-56e8ed37b231,01,,cpv,79710000,,
6022c182-3498-4ed0-9f3e-56e8ed37b231,01,LOT-0000,cpv,79710000,,
de65c969-dd52-4814-9c62-5b1b54856a7a,01,,cpv,48814000,,
de65c969-dd52-4814-9c62-5b1b54856a7a,01,LOT-0000,cpv,48814000,,
b8978155-5df0-4743-a47b-17b326208f78,01,,cpv,48000000,,
b8978155-5df0-4743-a47b-17b326208f78,01,LOT-0001,cpv,48000000,,
0cd5762f-6d15-42d5-bb02-89240c990c72,01,,cpv,42990000,,
0cd5762f-6d15-42d5-bb02-89240c990c72,01,LOT-0001,cpv,42990000,,
0cd5762f-6d15-42d5-bb02-89240c990c72,01,LOT-0002,cpv,42990000,,
638de82a-f853-4b99-b7f6-276f72d8f122,01,,cpv,48000000,,
638de82a-f853-4b99-b7f6-276f72d8f122,01,LOT-0001,cpv,48000000,,
8850e2ed-8211-4877-8ce3-ab6cabf3515f,01,,cpv,45262330,,
8850e2ed-8211-4877-8ce3-ab6cabf3515f,01,LOT-0001,cpv,45262330,,
625720a2-3dcb-4a88-b391-48aa63d0a10f,01,,cpv,45000000,"45421130,45421132,45421131,45421140,45421145,44221220",
625720a2-3dcb-4a88-b391-48aa63d0a10f,01,LOT-0001,cpv,45000000,"45421130,45421132,45421131,45421140,45421145,44221220",
dd8c3ec5-5ab2-46cc-b703-5ad9f5ae6000,01,,cpv,45000000,,
dd8c3ec5-5ab2-46cc-b703-5ad9f5ae6000,01,LOT-0001,cpv,45000000,,
d86840df-3303-4c19-a3d3-777ee6813b73,01,,cpv,34100000,,
d86840df-3303-4c19-a3d3-777ee6813b73,01,LOT-0000,cpv,34100000,,
a72e859e-1800-4833-813a-9247ffdf31e7,01,,cpv,09000000,,
a72e859e-1800-4833-813a-9247ffdf31e7,01,LOT-0001,cpv,09000000,,
49715446-c1da-4691-9ef4-4f898af7c008,01,,cpv,34100000,"34144000,34144200",
49715446-c1da-4691-9ef4-4f898af7c008,01,LOT-0000,cpv,34100000,"34144000,34144200",
4c8b8d25-5ca8-4a24-af95-19a6f5a0b651,01,,cpv,71000000,71321000,
4c8b8d25-5ca8-4a24-af95-19a6f5a0b651,01,LOT-0000,cpv,71000000,71321000,
d617515d-c861-42af-a1db-efb077422ddd,01,,cpv,72000000,48000000,
d617515d-c861-42af-a1db-efb077422ddd,01,LOT-0001,cpv,72000000,48000000,
48ad93c1-a5ef-48ec-b699-689d0bc29a11,01,,cpv,85310000,"85000000,85300000,85311300,85312100,85320000,98133000",
48ad93c1-a5ef-48ec-b699-689d0bc29a11,01,LOT-0001,cpv,85310000,"85000000,85300000,85311300,85312100,85320000,98133000",
8eece87c-c8ed-4c58-8424-4bfc2e480153,01,,cpv,71300000,,
8eece87c-c8ed-4c58-8424-4bfc2e480153,01,LOT-0001,cpv,71300000,,
a01b6767-8cce-49dc-b347-29b2254182ba,01,,cpv,66500000,,
a01b6767-8cce-49dc-b347-29b2254182ba,01,LOT-0001,cpv,66500000,,
a01b6767-8cce-49dc-b347-29b2254182ba,01,LOT-0002,cpv,66500000,,
a01b6767-8cce-49dc-b347-29b2254182ba,01,LOT-0003,cpv,66500000,,
ea0e049a-a32c-4310-aeb3-6f1f61ea8b6c,01,,cpv,71240000,,
ea0e049a-a32c-4310-aeb3-6f1f61ea8b6c,01,LOT-0001,cpv,71240000,,
2f3259ec-494a-445b-8973-8e88ea4d982b,01,,cpv,45331100,,
2f3259ec-494a-445b-8973-8e88ea4d982b,01,LOT-0000,cpv,45331100,,
5d629036-f05a-4442-bf94-3393a3cbddba,01,,cpv,71300000,"71240000,71320000,71221000,71322000,71321000,71321200,71323200",
5d629036-f05a-4442-bf94-3393a3cbddba,01,LOT-0001,cpv,71300000,,
5d629036-f05a-4442-bf94-3393a3cbddba,01,LOT-0002,cpv,71300000,,
8d4a29da-6d95-436d-a0f7-26429bbf0f10,01,,cpv,45234100,"34944000,45000000,45200000,45221250,45234116,45234160,45311000,45314300,45314310",
8d4a29da-6d95-436d-a0f7-26429bbf0f10,01,LOT-0001,cpv,45234100,"34944000,45000000,45112700,45200000,45210000,45213321,45220000,45221112,45221200,45221243,45221250,45223000,45223200,45223220,45234116,45234160,45259900,45261213,45311000,45314300,45314310,45332400,45453100",
8d4a29da-6d95-436d-a0f7-26429bbf0f10,01,LOT-0002,cpv,45234100,"34944000,45000000,45112700,45200000,45210000,45213321,45220000,45221112,45221200,45221243,45221250,45223000,45223200,45223220,45234116,45234160,45259900,45261213,45311000,45314300,45314310,45332400,45453100",
8d4a29da-6d95-436d-a0f7-26429bbf0f10,01,LOT-0003,cpv,45234100,"34944000,45000000,45112700,45200000,45210000,45213321,45220000,45221112,45221200,45221243,45221250,45223000,45223200,45223220,45234116,45234160,45259900,45261213,45311000,45314300,45314310,45332400,45453100",
ec8e8be2-d6eb-4729-8d2d-09bbef6c68a8,01,,cpv,98310000,35110000,
ec8e8be2-d6eb-4729-8d2d-09bbef6c68a8,01,LOT-0001,cpv,98310000,35110000,
bcc8ba50-6f9a-4203-b1b0-8e47f17b1d21,01,,cpv,34144210,34144211,
bcc8ba50-6f9a-4203-b1b0-8e47f17b1d21,01,LOT-0001,cpv,34144210,34144211,
443b1f65-33e9-470e-a0d4-bdfbe75a3894,01,,cpv,90911200,,
443b1f65-33e9-470e-a0d4-bdfbe75a3894,01,LOT-0001,cpv,90911200,,
443b1f65-33e9-470e-a0d4-bdfbe75a3894,01,LOT-0002,cpv,90911200,,
58eb916b-42e7-4bae-a968-f2441fbbdf8e,01,,cpv,71400000,,
58eb916b-42e7-4bae-a968-f2441fbbdf8e,01,LOT-0001,cpv,71400000,,
5b4b6b5d-0392-497a-9434-6a4c80f1c9ed,01,,cpv,30231310,,
5b4b6b5d-0392-497a-9434-6a4c80f1c9ed,01,LOT-0000,cpv,30231310,,
6567e7d7-a73f-4743-95cc-1d79924e3da6,01,,cpv,45234100,,
6567e7d7-a73f-4743-95cc-1d79924e3da6,01,LOT-0001,cpv,45234100,,
fd32bf75-380b-4526-8219-1452e28c6aab,01,,cpv,79710000,,
fd32bf75-380b-4526-8219-1452e28c6aab,01,LOT-0000,cpv,79710000,,
6f53dfab-2e5b-4d3c-8c90-51b0e179ed28,01,,cpv,72000000,,
6f53dfab-2e5b-4d3c-8c90-51b0e179ed28,01,LOT-0001,cpv,72000000,,
6f53dfab-2e5b-4d3c-8c90-51b0e179ed28,01,LOT-0002,cpv,72000000,,
455f167a-a4f5-4731-9358-f35e7a72bbd8,01,,cpv,09123000,,
455f167a-a4f5-4731-9358-f35e7a72bbd8,01,LOT-0001,cpv,09123000,,
c1420ad3-d5ad-45b3-aebd-ed9669ffe8fa,01,,cpv,71221000,,
c1420ad3-d5ad-45b3-aebd-ed9669ffe8fa,01,LOT-0001,cpv,71221000,,
d2d48dc2-f531-4bcd-999c-62b90579b79f,01,,cpv,34144511,"34144510,34144512",
d2d48dc2-f531-4bcd-999c-62b90579b79f,01,LOT-0001,cpv,34144511,"34144512,34144510",
d2d48dc2-f531-4bcd-999c-62b90579b79f,01,LOT-0002,cpv,34144511,"34144510,34144512",
d2d48dc2-f531-4bcd-999c-62b90579b79f,01,LOT-0003,cpv,34144511,"34144510,34144512",
d2d48dc2-f531-4bcd-999c-62b90579b79f,01,LOT-0004,cpv,34144511,"34144510,34144512",
915313db-1a99-4a68-802f-f0707033240b,01,,cpv,45442100,,
915313db-1a99-4a68-802f-f0707033240b,01,LOT-0000,cpv,45442100,,
ed6675ff-7b24-4be8-8fe8-77d6714633f2,01,,cpv,45214220,"45262800,45421111,45421131",
ed6675ff-7b24-4be8-8fe8-77d6714633f2,01,LOT-0001,cpv,45214220,"45262800,45421111,45421131",
326d396e-a357-4ff6-8360-829eeff56814,01,,cpv,72268000,,
326d396e-a357-4ff6-8360-829eeff56814,01,LOT-0000,cpv,72268000,,
4214b1f1-d072-4fe2-86a9-354f62166769,01,,cpv,79710000,,
4214b1f1-d072-4fe2-86a9-354f62166769,01,LOT-0000,cpv,79710000,,
5bb66845-fee5-49e6-b2c8-f3077fa3ed32,01,,cpv,09000000,,
5bb66845-fee5-49e6-b2c8-f3077fa3ed32,01,LOT-0001,cpv,09000000,,
5efadda4-49d5-4acd-b026-868aa4239f3f,01,,cpv,34144510,,
5efadda4-49d5-4acd-b026-868aa4239f3f,01,LOT-0001,cpv,34144510,,
2ab32f0d-71a0-48ea-b7ce-574864ea9f96,01,,cpv,71300000,"71351500,71351710,71351910,71610000",
2ab32f0d-71a0-48ea-b7ce-574864ea9f96,01,LOT-0001,cpv,71300000,"71351500,71351710,71351910,71610000",
19567368-13c7-4717-8adf-135ddae9aea6,01,,cpv,45234116,"34944000,45213300,45230000,45234113,45234160",
19567368-13c7-4717-8adf-135ddae9aea6,01,LOT-0001,cpv,45234116,,
a6cbee04-9b79-44b1-bc02-954157bf1acc,01,,cpv,33700000,"33711700,33711800,33740000",
a6cbee04-9b79-44b1-bc02-954157bf1acc,01,LOT-0001,cpv,33700000,"33711700,33711800,33740000",
5262ea32-c945-4313-b24a-e1dc8ce0c833,01,,cpv,50000000,"50100000,50110000",
5262ea32-c945-4313-b24a-e1dc8ce0c833,01,LOT-0001,cpv,50000000,"50100000,50110000",
5262ea32-c945-4313-b24a-e1dc8ce0c833,01,LOT-0002,cpv,50000000,"50100000,50110000",
c02d75ff-4f73-41c3-8746-ab67f279f46b,01,,cpv,72000000,72200000,
c02d75ff-4f73-41c3-8746-ab67f279f46b,01,LOT-0001,cpv,72000000,72200000,
9c21c7b4-fd30-4a13-b41c-fd92aa83e5f8,01,,cpv,90911200,90911300,
9c21c7b4-fd30-4a13-b41c-fd92aa83e5f8,01,LOT-0001,cpv,90911200,,
9c21c7b4-fd30-4a13-b41c-fd92aa83e5f8,01,LOT-0002,cpv,90911300,,
325cac3c-ba5f-4058-8524-ec5a6b5562c7,01,,cpv,45317000,,
325cac3c-ba5f-4058-8524-ec5a6b5562c7,01,LOT-0001,cpv,45317000,,
4466d3d1-354c-4dfd-80f1-470c81110cc7,01,,cpv,71351500,,
4466d3d1-354c-4dfd-80f1-470c81110cc7,01,LOT-0001,cpv,71351500,,
a450274a-fe7c-4dc9-99e0-a78b2904e3dd,01,,cpv,71000000,,
a450274a-fe7c-4dc9-99e0-a78b2904e3dd,01,LOT-0001,cpv,71000000,,
d9ab1893-476e-41db-ad82-62adfc75f439,01,,cpv,45223220,,
d9ab1893-476e-41db-ad82-62adfc75f439,01,LOT-0000,cpv,45223220,,
1cbc2be9-77e9-4ffa-9a20-800fad6e93c3,01,,cpv,45430000,"45443000,45410000",
1cbc2be9-77e9-4ffa-9a20-800fad6e93c3,01,LOT-0000,cpv,45430000,"45443000,45410000",
a5a8d359-ffca-4d30-8c7f-1be5e578381a,01,,cpv,80500000,,
a5a8d359-ffca-4d30-8c7f-1be5e578381a,01,LOT-0000,cpv,80500000,,
cbc38ace-ae5a-48fb-826f-0e56e65dcf44,01,,cpv,75241000,,
cbc38ace-ae5a-48fb-826f-0e56e65dcf44,01,LOT-0000,cpv,75241000,,
cc2d829a-34b8-48aa-a872-94a33787ac01,01,,cpv,45231300,45232450,
cc2d829a-34b8-48aa-a872-94a33787ac01,01,LOT-0001,cpv,45231300,45232450,
722a34d1-9a70-44a5-b131-3aa7cecb3bf0,01,,cpv,90911200,,
722a34d1-9a70-44a5-b131-3aa7cecb3bf0,01,LOT-0001,cpv,90911200,,
722a34d1-9a70-44a5-b131-3aa7cecb3bf0,01,LOT-0002,cpv,90911200,,
9826794f-f8d4-41f5-94ae-1471d8dd3eaf,01,,cpv,48000000,72267000,
9826794f-f8d4-41f5-94ae-1471d8dd3eaf,01,LOT-0001,cpv,48000000,72267000,
2cd44b0b-edc9-4120-b18a-2d8c35a43d9a,01,,cpv,32581100,,
2cd44b0b-edc9-4120-b18a-2d8c35a43d9a,01,LOT-0001,cpv,32581100,,
af662d6d-6dd9-47a9-b947-69930e5be98a,01,,cpv,71000000,,
af662d6d-6dd9-47a9-b947-69930e5be98a,01,LOT-0001,cpv,71000000,,
76a4abec-70c6-4ed9-84f2-9cc496ac0c8d,01,,cpv,71300000,,
76a4abec-70c6-4ed9-84f2-9cc496ac0c8d,01,LOT-0001,cpv,71300000,,
09b85bf3-4637-4ffe-b72a-f4a851f18c50,01,,cpv,45214000,,
09b85bf3-4637-4ffe-b72a-f4a851f18c50,01,LOT-0000,cpv,45214000,,
b8ee89a5-dff2-4f48-8e18-3179c15c7176,01,,cpv,51130000,42100000,
b8ee89a5-dff2-4f48-8e18-3179c15c7176,01,LOT-0000,cpv,51130000,42100000,
f913dfbe-62c2-4805-8fe3-57bcb9b041c4,01,,cpv,90500000,,
f913dfbe-62c2-4805-8fe3-57bcb9b041c4,01,LOT-0001,cpv,90500000,,
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,,cpv,34144213,35000000,
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,LOT-0001,cpv,34144213,34144210,
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,LOT-0002,cpv,35000000,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,,cpv,32420000,"32422000,32422000",
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,LOT-0001,cpv,32420000,"32422000,32422000",
f9dc1e05-3689-41bc-b82b-4ebe5fc1ffb5,01,,cpv,45000000,"45112000,45112700",
f9dc1e05-3689-41bc-b82b-4ebe5fc1ffb5,01,LOT-0001,cpv,45000000,"45112000,45112700",
2cffc857-8981-4b4c-b243-57cfade63ceb,01,,cpv,45000000,45262670,
2cffc857-8981-4b4c-b243-57cfade63ceb,01,LOT-0000,cpv,45000000,45262670,
1287fcbe-fcb9-41ca-bf3c-a0de9daf4b9e,01,,cpv,31682000,31682000,
1287fcbe-fcb9-41ca-bf3c-a0de9daf4b9e,01,LOT-0000,cpv,31682000,31682000,
f439fc31-d3e0-4ed6-b2be-171c7602f2de,01,,cpv,45332400,,
f439fc31-d3e0-4ed6-b2be-171c7602f2de,01,LOT-0001,cpv,45332400,,
1ab5d1a7-fe8d-419a-9db7-79d39fe0c7e2,01,,cpv,39160000,,
1ab5d1a7-fe8d-419a-9db7-79d39fe0c7e2,01,LOT-0000,cpv,39160000,,
5cff7c10-1e0e-4abe-8f0b-b6345a1362a0,01,,cpv,45221111,45233120,
5cff7c10-1e0e-4abe-8f0b-b6345a1362a0,01,LOT-0000,cpv,45221111,45233120,
ff2104f9-1865-47f2-9eb6-492ec5350a0f,01,,cpv,50100000,,
ff2104f9-1865-47f2-9eb6-492ec5350a0f,01,LOT-0000,cpv,50100000,,
01a0a407-b934-4e84-9bc5-759b0283b54d,01,,cpv,09310000,09123000,
01a0a407-b934-4e84-9bc5-759b0283b54d,01,LOT-0001,cpv,09310000,,
01a0a407-b934-4e84-9bc5-759b0283b54d,01,LOT-0002,cpv,09310000,09123000,
c9741f16-aea4-4b1f-905d-999a6eff6661,01,,cpv,34100000,,
c9741f16-aea4-4b1f-905d-999a6eff6661,01,LOT-0001,cpv,34100000,,
c9741f16-aea4-4b1f-905d-999a6eff6661,01,LOT-0002,cpv,34100000,,
c9741f16-aea4-4b1f-905d-999a6eff6661,01,LOT-0003,cpv,34100000,,
c9741f16-aea4-4b1f-905d-999a6eff6661,01,LOT-0004,cpv,34100000,,
c9741f16-aea4-4b1f-905d-999a6eff6661,01,LOT-0005,cpv,34100000,,
7cf2f3fd-2cfd-4bdc-a91f-0617a3c607bb,01,,cpv,71000000,,
7cf2f3fd-2cfd-4bdc-a91f-0617a3c607bb,01,LOT-0000,cpv,71000000,,
dd867525-7c3b-4ca7-be75-717b59eb4294,01,,cpv,71000000,"71200000,71240000",
dd867525-7c3b-4ca7-be75-717b59eb4294,01,LOT-0001,cpv,71000000,"71200000,71240000",
4c0e180b-bc9a-43e6-bac7-35fc4082df54,01,,cpv,45233120,45232452,
4c0e180b-bc9a-43e6-bac7-35fc4082df54,01,LOT-0001,cpv,45233120,45232452,
50d1e5cc-c1ae-45b5-a685-505c1595d0c8,01,,cpv,45315300,,
50d1e5cc-c1ae-45b5-a685-505c1595d0c8,01,LOT-0000,cpv,45315300,,
a9cb14a8-596e-478a-a3e9-d94670549370,01,,cpv,45311000,,
a9cb14a8-596e-478a-a3e9-d94670549370,01,LOT-0000,cpv,45311000,,
ce81ab80-ec22-4e38-96c7-a762aaf4761a,01,,cpv,45421153,,
ce81ab80-ec22-4e38-96c7-a762aaf4761a,01,LOT-0000,cpv,45421153,,
154276a1-4b77-4421-affc-870c5617d15b,01,,cpv,71700000,71900000,
154276a1-4b77-4421-affc-870c5617d15b,01,LOT-0000,cpv,71700000,71900000,
8bb86434-f323-438c-b410-688eea1e9382,01,,cpv,45261210,"45261410,45261300",
8bb86434-f323-438c-b410-688eea1e9382,01,LOT-0000,cpv,45261210,"45261410,45261300",
44c726f4-e15d-43d3-84a5-0ceb2ecbff2a,01,,cpv,45214000,,
44c726f4-e15d-43d3-84a5-0ceb2ecbff2a,01,LOT-0000,cpv,45214000,,
b225ac0d-7f96-4f8c-b700-3633e085621c,01,,cpv,24954000,,
b225ac0d-7f96-4f8c-b700-3633e085621c,01,LOT-0000,cpv,24954000,,
bf6239ed-5f02-4dd1-9d8d-7772fcc8eee0,01,,cpv,71000000,,
bf6239ed-5f02-4dd1-9d8d-7772fcc8eee0,01,LOT-0000,cpv,71000000,,
01a08a75-f5eb-4e4c-83c5-60b164ebe35b,01,,cpv,45000000,,
01a08a75-f5eb-4e4c-83c5-60b164ebe35b,01,LOT-0008,cpv,45000000,,
01a08a75-f5eb-4e4c-83c5-60b164ebe35b,01,LOT-0009,cpv,45000000,,
01a08a75-f5eb-4e4c-83c5-60b164ebe35b,01,LOT-0011,cpv,45000000,,
01a08a75-f5eb-4e4c-83c5-60b164ebe35b,01,LOT-0012,cpv,45000000,,
01a08a75-f5eb-4e4c-83c5-60b164ebe35b,01,LOT-0013,cpv,45000000,,
01a08a75-f5eb-4e4c-83c5-60b164ebe35b,01,LOT-0017,cpv,45000000,,
e79bb7f2-a797-4169-abb8-05686d80f70c,01,,cpv,48000000,,
e79bb7f2-a797-4169-abb8-05686d80f70c,01,LOT-0000,cpv,48000000,,
9fab6856-357f-44cb-a8f7-1b3a015751da,01,,cpv,34110000,"34100000,34110000",
9fab6856-357f-44cb-a8f7-1b3a015751da,01,LOT-0000,cpv,34110000,"34100000,34110000",
49e40c9c-e25d-42bb-a417-c5e2c40be8b5,01,,cpv,71900000,,
49e40c9c-e25d-42bb-a417-c5e2c40be8b5,01,LOT-0001,cpv,71900000,,
49e40c9c-e25d-42bb-a417-c5e2c40be8b5,01,LOT-0002,cpv,71900000,,
49e40c9c-e25d-42bb-a417-c5e2c40be8b5,01,LOT-0003,cpv,71900000,,
1bc79d4d-4082-437e-9e3a-1e7a5bfcbe89,01,,cpv,45311200,,
1bc79d4d-4082-437e-9e3a-1e7a5bfcbe89,01,LOT-0001,cpv,45311200,,
24f04cdc-1d87-4457-9ca5-1dfd450fe67b,01,,cpv,45223220,,
24f04cdc-1d87-4457-9ca5-1dfd450fe67b,01,LOT-0001,cpv,45223220,,
3c19ff19-7593-4294-ada0-ad71fa55a8f1,01,,cpv,80550000,,
3c19ff19-7593-4294-ada0-ad71fa55a8f1,01,LOT-0000,cpv,80550000,,
4a448abd-7f1f-4052-987f-f9aea3df2fb9,01,,cpv,45000000,"45324000,45421141,45421146,45421152",
4a448abd-7f1f-4052-987f-f9aea3df2fb9,01,LOT-0001,cpv,45000000,"45324000,45421141,45421146,45421152",
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,,cpv,42122130,,
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,LOT-0001,cpv,42122130,,
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,LOT-0002,cpv,42122130,,
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,LOT-0003,cpv,42122130,,
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,LOT-0004,cpv,42122130,,
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,LOT-0005,cpv,42122130,,
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,LOT-0006,cpv,42122130,,
6c6fdea1-a35c-496f-ba69-5853b8cf1ed4,01,LOT-0007,cpv,42122130,,
ea6b8124-9d3e-47b1-8200-425ac8a738d0,01,,cpv,79411000,"79416200,79411100,79413000,90712400,79400000,79340000",
ea6b8124-9d3e-47b1-8200-425ac8a738d0,01,LOT-0001,cpv,79411000,"79416200,79411100,79413000,90712400,79400000,79340000",
0f82d9af-1042-4efa-bedb-f3d607ed98fe,01,,cpv,71000000,,
0f82d9af-1042-4efa-bedb-f3d607ed98fe,01,LOT-0000,cpv,71000000,,
d62756f0-2007-4111-b118-e5f44c943b18,01,,cpv,45216121,,
d62756f0-2007-4111-b118-e5f44c943b18,01,LOT-0001,cpv,45216121,,
cf7fd649-8c6c-4db7-aeaa-8b6adf173b11,01,,cpv,34144700,,
cf7fd649-8c6c-4db7-aeaa-8b6adf173b11,01,LOT-0000,cpv,34144700,,
bb722a54-0ab3-4fed-ab47-3f00b6ada783,01,,cpv,45311200,"45315000,45315100,45315600",
bb722a54-0ab3-4fed-ab47-3f00b6ada783,01,LOT-0001,cpv,45311200,"45315000,45315100,45315600",
5f734b5e-89a1-4d03-87e5-eb2f15ad7a35,01,,cpv,45442110,,
5f734b5e-89a1-4d03-87e5-eb2f15ad7a35,01,LOT-0001,cpv,45442110,,
069f2e57-7452-4eec-8c81-59e0faf49d5e,01,,cpv,45112710,,
069f2e57-7452-4eec-8c81-59e0faf49d5e,01,LOT-0001,cpv,45112710,,
c1fccf1b-9a52-4960-a3e3-1066df557382,01,,cpv,45331210,,
c1fccf1b-9a52-4960-a3e3-1066df557382,01,LOT-0001,cpv,45331210,,
7b2a1a74-b527-473f-a088-7888d6e200fb,01,,cpv,77211100,03000000,
7b2a1a74-b527-473f-a088-7888d6e200fb,01,LOT-0001,cpv,77211100,03000000,
7b2a1a74-b527-473f-a088-7888d6e200fb,01,LOT-0002,cpv,77211100,03000000,
7b2a1a74-b527-473f-a088-7888d6e200fb,01,LOT-0003,cpv,77211100,03000000,
7b2a1a74-b527-473f-a088-7888d6e200fb,01,LOT-0004,cpv,03000000,,
7b2a1a74-b527-473f-a088-7888d6e200fb,01,LOT-0005,cpv,03000000,,
