noticeIdentifier,noticeVersion,crossBorderLaw,procedureType,procedureFeatures,procedureAccelerated,lotsMaxAllowed,lotsAllRequired,lotsMaxAwarded
bd789d45-0e90-47dc-bc95-938462f0599d,01,,open,"Wir weisen darauf hin, dass die VO (EU) 2022/576 zur Änderung der VO (EU) Nr. 833/2014 Anwendung findet und Unternehmen, die den Sanktionsmaßnahmen in Art. 5k der VO (EU) 2022/576 unterfallen, aus dem Vergabeverfahren ausgeschlossen werden.
Der Auftraggeber hat die Deutsche Bahn AG, Zentraleinkauf, bevollmächtigt, im Rahmen des Vergabeverfahrens bei der Entgegennahme sowie Abgabe von Willenserklärungen (insbesondere der Zuschlagserteilung) in Vertretung und mit Vollmacht des Auftraggebers zu handeln.
Fragen zu den Vergabeunterlagen oder dem Vergabeverfahren sind so rechtzeitig zu stellen, dass dem Auftraggeber unter Berücksichtigung interner Abstimmungsprozesse eine Beantwortung spätestens sechs Tage vor Ablauf der Frist zur Angebotsabgabe bzw. zur Einreichung der Teilnahmeanträge möglich ist. Der Auftraggeber behält sich vor, nicht rechtzeitig gestellte Fragen gar nicht oder innerhalb von weniger als sechs Tagen vor Ablauf der Frist zur Angebotsabgabe bzw. zur Einreichung der Teilnahmeanträge zu beantworten.///
Der Auftraggeber behält sich die Anwendung von §§ 123, 124 GWB vor. ///
Bei Abgabe eines Teilnahmeantrages oder Angebots, in Form einer Bietergemeinschaft, sollten sich die Bietergemeinschaften vor ab im Vergabeportal der DB AG registrieren lassen. Die Teilnahme am
Verfahren setzt die unveränderte Zusammensetzung der im Teilnehmerwettbewerb zugelassenen Bietergemeinschaften voraus. Der Zusammenschluss der im Teilnehmerwettbewerb zugelassenen
Einzelbieter zu Bietergemeinschaften ist nicht zulässig. ///

Sofern die Ausschreibung Leistungen beinhaltet, für die ein Präqualifikationsverfahren bei der Deutschen Bahn AG besteht, ist vom Bewerber/Bieter folgendes zu beachten:
Die Präqualifikation ist im Offenen Verfahren mit dem Angebot und beim Nichtoffenen Verfahren/Verhandlungsverfahren mit dem Teilnahmeantrag zu bestätigen.
Für die Teilnahme am Wettbewerb, die Auftragserteilung und die Ausführung der Leistung kommen nur präqualifizierte Unternehmen in Betracht. ///

Bei losweiser Vergabe kommt eine Vergabe nach Einzellosen oder eine Vergabe nach Loskombinationen (Lose 1 bis 4) in Betracht. Zur Ermittlung des wirtschaftlichsten Angebotes ist die Loskombination Lose 1 bis 4 möglich. Nach den geltenden Vorgaben kann damit auch losübergreifend gewertet werden.

Der Zuschlag wird auf das wirtschaftlich günstigste Angebot je Los gem. Anlage 03 des Vertrages erteilt. Jedes Los wird einzeln ausgewertet. Sofern ein Nachlass gem. der vorgegebenen Loskombination (Lose 1 bis 4) eingeht, wird dieses separat ausgewertet. Eine Einzellosvergabe wird dann durchgeführt, sofern die Gesamtsumme aller niedrigsten Einzellose geringer ist, als die Gesamtsumme eines Nachlasses.
",false,,,
9796d9b5-7bf5-46ad-8cfc-948b3723d87d,01,,open,Es wird eine Rahmenvereinbarung mit 3 Unternehmen abgeschlossen.,,,,
c14fa2a8-76dc-437b-bf6c-bd43c83bb3c9,01,,open,,false,,,
01a0a3d5-6165-4f32-aef7-aa42a53416f8,01,(nicht zutreffend),open,,true,,,
f313e41a-4633-4ba7-b1be-e4a4adc5eb12,01,,open,,false,,,
77dd412a-f4af-4b1f-bc1b-77bcaf09e031,01,,,,,,,
74213ead-8e86-41f8-b1d4-eff6c6ab222a,01,,open,offenes Verfahren gemäß §§ 2 und 3 VOB/A EU Die Vergabestelle wird zusätzlich angeforderte Informationen zu den Vergabeunterlagen bis spätestens 6 Tage vor Ablauf der Angebotsfrist erteilen. Zusätzliche Informationen (Bieterfragen) können grundsätzlich bis 7 Kalendertage vor Angebotsende angefordert werden.,false,,,
f67484c6-0ea9-45ec-98f4-f1afe4c46ecf,01,,open,,false,,,
dc8a5290-a8f6-4e7a-93be-cc3b6edf7b7f,01,,open,,false,,,
8712ead9-715a-4650-ab3e-b34384a3359a,01,,open,,false,,,
04f76f7a-e349-489a-a764-54850c2dea86,01,,neg-w-call,,false,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,,open,,true,18,,18
58ff65ad-ad0d-43da-9705-373a3e18d3db,01,,open,,false,,,
cd3f20d9-6470-470f-9daa-4132a2932046,01,,,,,,,
43f1eed3-92c4-4888-a2ae-b1de0485dec9,01,,open,,false,,,
cba98c7f-e41f-4ab9-81b8-7a3319fc583a,01,,,,,,,
c76203cb-e304-450e-ab70-f351183aeb21,01,,open,,false,,,
c0a87660-19a6-44c1-bbc8-c7fec1c7615d,01,,open,,false,3,,3
43e6cc1d-3b21-45dd-9238-1a0c606cbdac,01,,open,,false,,,
6f3b35b2-71c9-4abb-a5de-426cf16e85d8,01,,,,,,,
81db0040-7ed0-434a-947e-7113d2568512,01,,open,,false,,,
7ee8c71e-6e5c-48b4-bbd0-68c027e3724d,01,,neg-w-call,In der ersten Phase - Teilnahmewettbewerb - wird die Eignung der Bieter geprüft. 3-5 der am besten geeigneten Bewerber werden zur Angebotsabgabe aufgefordert. Die Angebote sollen in einer oder mehreren Runden verhandelt werden. Der Zuschlag auf das Erstangebot bleibt vorbehalten.,false,,,
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,,open,,false,6,,6
470072e8-59d4-460e-83d7-7ef747d9690f,01,,neg-w-call,,false,,,
c3a9b49a-2f04-4f8c-8eb2-c8341bbafabe,01,,open,,false,,,
2339bde4-829b-43aa-b216-c75c2496c85f,01,,open,,false,,,
f543cff6-5e02-459b-9d43-6a78f2f61da8,01,,open,,false,,,
97e862d6-eeca-4870-8e35-1ec6806240b8,01,,open,,false,4,,4
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,,open,,false,28,,2
ad444921-a025-4950-b270-afc0dd34dd39,01,,open,,false,,,
b86b2a2d-f22f-4843-9c9e-47873e5a5838,01,,open,,false,,,
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,"The procurement will be conducted as a negotiated procedure with prior call for competition in accordance with Directive 2014/25/EU and the German SektVO. The contract(s) will be awarded to the most economically advantageous tender (MEAT) as set out in the procurement documents. 

Joint Procurement: This procedure is organised as a joint procurement by contracting entities from different Member States pursuant to Article 57 of Directive 2014/25/EU.",neg-w-call,"The procedure is conducted as a negotiated procedure with prior call for competition. 

Stage 1: submission and assessment of requests to participate (exclusion grounds and suitability) and selection of candidates to be invited. 
Stage 2: invitation to submit tenders, negotiation rounds where applicable, submission of final tenders and award to the most economically advantageous tender (best price-quality ratio) in accordance with the procurement documents. The contracting entities reserve the right to conduct further negotiation rounds if considered necessary. 

The Employer reserves the right to reduce the number of tenders being negotiated based on the specified award criteria (Shortlisting of tenders). If the Employer has decided to implement a shortlisting, it is going to inform the tenderers of this no later than the start of the tender and negotiation phase in which the shortlisting will take place. 

Access to these documents is restricted due to the sensitivity of technical and operational information (critical infrastructure). The contracting entities make use of § 41(4) SektVO. Access is granted after registration and execution of a non‑disclosure agreement (NDA). The relevant documents will then be made available via a Filebox link.

Contracts will be awarded per lot.

The tender documents are available for direct access at: 
Filebox Link https://eliagroup.sharepoint.com/:f:/r/sites/EFSS/EFSS/PurchDocsTED/TED-2026%20Tender%20Cable%20Jointing%20and%20Logistics?csf=1&web=1",false,6,,5
fddd9d32-d79e-4c0e-b40e-8d14b7ca2629,01,,open,,false,,,
d4619e7b-8b9e-4a4f-a8e2-fa3fbe3dcb44,01,"Es gelten die gesetzlichen Ausschlussvoraussetzungen nach §§ 123 bis 126 GWB. 
Der Bieter hat anzugeben, ob Ausschlussgründe nach §§ 123, 124 GWB vorliegen und ob er selbst bzw. ein nach Satzung oder Gesetz für den Bieter Vertretungsberechtigter in den letzten zwei Jahren 
• gem. § 21 Abs. 1 Satz 1 oder 2 Schwarzarbeitsbekämpfungsgesetz
oder
• gem. § 21 Abs. 1 Arbeitnehmerentsendegesetz oder
• gem. § 19 Abs. 1 Mindestlohngesetz mit einer Freiheitsstrafe von mehr als drei Monaten oder einer Geldstrafe von mehr als 90 Tagessätzen oder einer Geldbuße von mehr als 2.500 Euro belegt worden ist.",neg-w-call,,,,,
7b584af3-cd7a-4fa9-be87-2fa6755c77f4,01,,open,,false,,,
c4e11c05-c40c-401c-b0f0-a479f42067b7,01,,open,,false,,,
193c6052-b39c-4044-9fec-9669ee69dfd8,01,,open,,false,,,
2e8cce13-269e-4558-8b56-8c992ec1e00b,01,,open,,false,,,
8ec97d74-8d96-4e6a-a0e8-c75d7647570b,01,,open,"Wir weisen darauf hin, dass die VO (EU) 2022/576 zur Änderung der VO (EU) Nr. 833/2014 Anwendung findet und Unternehmen, die den Sanktionsmaßnahmen in Art. 5k der VO (EU) 2022/576 unterfallen, aus dem Vergabeverfahren ausgeschlossen werden.
Der Auftraggeber hat die Deutsche Bahn AG, Zentraleinkauf, bevollmächtigt, im Rahmen des Vergabeverfahrens bei der Entgegennahme sowie Abgabe von Willenserklärungen (insbesondere der Zuschlagserteilung) in Vertretung und mit Vollmacht des Auftraggebers zu handeln.
Bedingungen für den Erhalt des Auftrags
Der Nachweis über die im folgenden aufgeführten Eignungsanforderungen wird durch das Vorhandensein einer Präqualifikation bei der Deutschen Bahn AG, den Eintrag in die Liste des Vereins für die Präqualifikation von Bauunternehmen e.V. (Präqualifikationsverzeichnis) / PQ-VOB oder vorläufig mit einer Eigenerklärung über die Erfüllung der Eignungsanforderungen erbracht. Im letzten Fall sind auf gesondertes Verlangen der Vergabestelle die Nachweise zu den einzelnen Anforderungen innerhalb von 6 Kalendertagen vorzulegen. Auf gesondertes Verlangen der Vergabestelle ist ein Nachweis über das Vorhandensein einer PQ-VOB innerhalb von 6 Kalendertagen vorzulegen.

- Erklärung über seine Mitgliedschaft in der Berufsgenossenschaft (Bieter ohne Sitz in der Bundesrepublik Deutschland haben eine entsprechende Erklärung über die Mitgliedschaft bei dem für sie zuständigen Versicherungsträger abzugeben)
- Erklärung über die Eintragung in die Handwerksrolle, das Berufsregister oder das Register der Industrie- und Handelskammer seines Sitzes oder Wohnsitzes
- Erklärung über die beabsichtigte Zusammenarbeit mit anderen Unternehmen
- Erklärung, dass der Bewerber/Bieter nicht durch die Deutsche Bahn AG wegen Verfehlungen gesperrt und vom Wettbewerb ausgeschlossen worden ist
- Erklärung über Verfehlungen, die die Zuverlässigkeit als Bieter in Frage stellt (§ 124 Abs. 1 Nr. 3 GWB)
- Erklärung zur Kartellrechtlichen Compliance- und Korruptionsprävention
- Erklärung, dass bei der Ausführung eines früheren Auftrags bei der Deutsche Bahn AG oder einem mit ihr gemäß §§ 15 ff. AktG verbundenen Unternehmen keine wesentliche Anforderung erheblich oder fortdauernd mangelhaft erfüllt hat
- Erklärung über mögliche Eintragungen im Gewerbezentralregister- Erklärung, dass das Unternehmen zu keinem Zeitpunkt in einem Vergabeverfahren der Deutsche Bahn AG oder eines mit ihr gemäß §§ 15 ff. AktG verbundenen Unternehmens
a) versucht hat, die Entscheidungsfindung in unzulässiger Weise zu beeinflussen,
b) versucht hat, vertrauliche Informationen zu erhalten, durch die es unzulässige Vorteile beim Vergabeverfahren erlangen könnte, oder
c) irreführende Informationen übermittelt hat, die die Vergabeentscheidung beeinflussen konnte bzw. dies versucht hat.
- Erklärung, dass der Bewerber/Bieter den DB-Verhaltenskodex für Geschäftspartner (https://www.deutschebahn.com/de/konzern/konzernprofil/compliance/geschaeftspartner/verhaltenskodex-1191674) oder die BME-Verhaltensrichtlinie (https://www.bme.de/initiativen/compliance/bme-compliance-initiative/) oder einen eigenen Verhaltenskodex, der im Wesentlichen vergleichbare Prinzipien verbindlich für ihn festlegt, einhalten wird
- Erklärungen zur Einhaltung gesetzlicher Verpflichtungen, insbesondere der Pflicht zur Zahlung von Steuern und Abgaben sowie zur Zahlung der Beiträge zur gesetzlichen Sozialversicherung (Renten-, Kranken-,
Pflege-, Unfall- und Arbeitslosenversicherung), sowie Verpflichtungen z. B. gem. den in § 21 Arbeitnehmer-Entsendegesetz (AentG), § 98c Aufenthaltsgesetz, § 19 Mindestlohngesetz, § 21 Schwarzarbeitsbekämpfungsgesetz oder § 22 Lieferkettensorgfaltspflichtengesetz genannten Vorschriften
- Erklärung, dass kein Insolvenzverfahren oder Liquidationsverfahren anhängig ist
- Erklärung, dass das Unternehmen in Bezug auf Ausschlussgründe im Sinne von §§ 123 f. GWB oder Eignungskriterien im Sinne von § 122 GWB keine Täuschung begangen und auch keine Auskünfte zurückgehalten hat und dass das Unternehmen stets in der Lage war, geforderte Nachweise in Bezug auf die §§ 122 bis 124 GWB zu übermitteln",false,4,,4
90f332ed-04ca-467f-9af8-5e6e8e9ac165,01,,open,,false,,,
3c3b2519-5588-45d3-a0ca-9d0e5dada4ce,01,,open,,false,,,
fe0bd50e-647d-4bce-916a-4be5863cb38a,01,,,,,,,
8bc44cd7-7b10-4f1d-84b6-c2b84c99bd77,01,,open,,false,,,
e9684303-556d-4be9-b2f7-525e90f7aa61,01,,open,,false,,,
39451e83-34bc-4104-841d-204bcaf0bfb1,01,,open,,true,,,
08738828-2406-4dee-b294-31c6c16f7568,01,,open,,false,,,
fffa5d0a-0257-4e98-b6e8-6a182061357d,01,,open,,false,,,
b6497276-a5eb-4c66-ac56-f86604960788,01,,open,Nebenangebote sind nur in Verbindung mit einem Hauptangebot zulässig.,false,,,
ca24ac0c-3c27-491e-a1e7-908958fd804d,01,,open,,false,,,
9847632d-4a97-4aaa-ad2a-30e63db92be3,01,,open,,false,,,
01a0a444-1c07-471e-b755-941f4becd2ee,01,Es liegt kein grenzüberschreitender Auftragsbezug im Sinne von Applicable CrossBorderLaw vor. Der Auftrag wird ausschließlich nach deutschem Recht vergeben.,open,,false,,,
c5130c2b-46f7-4e0e-9809-68b19283cd29,01,,neg-w-call,,false,4,,
7267f9d3-1956-47a5-82d7-7d2d914a3ec0,01,,open,,false,,,
f38209f9-e539-4f4b-a401-83eb750ae9df,01,,open,,false,,,
1594f91b-44f6-456a-a325-ad98833404bc,01,,open,,false,,,
0430fc54-6625-452c-aaf0-0a8cbd97d010,01,,,,,,,
da4582b1-8a28-481e-83a6-878d3f239556,01,,,,,,,
12d399d4-743f-4ef9-8d50-661c788e7327,01,,neg-w-call,,false,,,
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,,open,,false,21,,21
dc92350b-924f-472a-8ea4-53cee8ca4be7,01,,open,,false,,,
0ae13d17-8a39-4471-8be3-4cd0f7b60d7f,01,,open,,false,,,
47e9847c-09f7-46c9-8624-15b5de8a8f62,01,,neg-w-call,"Wir weisen darauf hin, dass die VO (EU) 2022/576 zur Änderung der VO (EU) Nr. 833/2014Anwendung findet und Unternehmen, die den Sanktionsmaßnahmen in Art. 5k der VO (EU)2022/576 unterfallen, aus dem Vergabeverfahren ausgeschlossen werden.***** Ab dem 19.04.2017 ist bei Vergaben gemäß SektVO sowie größer 50.000 Euro nur noch die Übermittlung von Angeboten/Teilnahmeanträgen über das Vergabeportal der Deutschen Bahn AG zulässig.*****Sofern die Ausschreibung Leistungen beinhaltet, für die ein Präqualifikationsverfahren beider Deutschen Bahn AG besteht, ist vom Bewerber/Bieter folgendes zu beachten: Die Präqualifikation ist im Offenen Verfahren mit dem Angebot und beim Nichtoffenen Verfahren/ Verhandlungsverfahren mit dem Teilnahmeantrag zu bestätigen. Für die Teilnahme am Wettbewerb, die Auftragserteilung und die Ausführung der Leistung kommen nur präqualifizierte Unternehmen in Betracht. Für folgende Leistungen muss das ausführende Unternehmen in einem Präqualifikationsverfahren bei der Deutschen Bahn AG präqualifiziert sein: siehe Teilnahmeantrag/Kriterienkatalog***** Verpflichtung zur Angabe der Namen und beruflichen Qualifikationen der Personen, die für die Ausführung des Auftrags verantwortlichsind.***** Auflistung nach o. g. Reihenfolge in einer Anlage kurz und prägnant zusammengefasst. Nur diese Informationen werden für die Bieterauswahl berücksichtigt. Darüber hinausgehende Unterlagen sind nicht erwünscht. Alle geforderten Erklärungen/Nachweise sind mit dem Teilnahmeantrag vorzulegen.***** Fragen zu den Vergabeunterlagen oder dem Vergabeverfahren sind so rechtzeitig zu stellen, dass dem Auftraggeber unter Berücksichtigung interner Abstimmungsprozesse eine Beantwortung spätestens sechs Tage vor Ablauf der Frist zur Angebotsabgabe bzw. zur Einreichung der Teilnahmeanträge möglich ist. Der Auftraggeber behält sich vor, nicht rechtzeitig gestellte Fragen gar nicht oder innerhalb von weniger als sechs Tagen vor Ablauf der Frist zur Angebotsabgabe bzw. zur Einreichung der Teilnahmeanträge zu beantworten.*****Bei Abgabe eines Teilnahmeantrages oder Angebots, in Form einer Bietergemeinschaft, sollten sich die Bietergemeinschaften vorab im Vergabeportal derDB AG registrieren lassen. Die Teilnahme am Verfahren setzt die unveränderte Zusammensetzung der im Teilnehmerwettbewerb zugelassenen Bietergemeinschaften voraus. Der Zusammenschluss der im Teilnehmerwettbewerb zugelassenen Einzelbieter zu Bietergemeinschaften ist nicht zulässig.***** Alle geforderten Erklärungen sind zwingend vorzulegen, ein Verweis auf frühere Bewerbungen wird nicht akzeptiert. ****** Die Beschaffende Stelle behält sich vor, ohne weitere Verhandlungen auf die eingegangenen Angebote innerhalb des Zuschlagskriteriums den Zuschlag zu erteilen. Im Falle von Verhandlungen erfolgen diese nur mit den Bietern, welche die wirtschaftlichsten Angebote auf Grundlage aller Zuschlagskriterien unterbreitet haben.***** Bindefrist des Angebotes: Das Angebot muss gültig bleiben bis 30.11.2026***** Geforderte Kautionen und Sicherheiten: Sicherheitseinbehalt von jeder Abschlagsrechnung in Höhe von 8 v.H. der geprüften Abrechnungssumme und Bürgschaft für Mängelansprüche in Höhe von 5 v.H. der geprüften Brutto-Abrechnungssumme*****",false,,,
e6363aeb-0f90-4733-b245-4001b55ec7e6,01,,,,,,,
8ddab506-cf1b-4137-8c4e-d9def6330a29,01,,neg-wo-call,,,,,
e2adf39c-21d6-4694-b513-9f76df32f968,01,,neg-wo-call,,,,,
dbcf653b-8029-4098-a109-9b62fa738deb,01,,open,,false,,,
d18415b2-37c4-4bb8-bca6-73e36fa44adf,01,,open,Voraussichtlicher Ausführungszeitraum: Beginn ca. Dezember 2026; Fertigstellung ca. Dezember 2026,false,,,
de39d29e-8132-47bb-a227-fe06507d0371,01,,neg-w-call,"Es handelt sich um ein zweistufiges Vergabeverfahren, bestehend aus Teilnahme- und Angebotsphase (Verhandlungsverfahren).  Im Rahmen der Teilnahmephase werden Mindestkriterien abgefragt.  Von den Bewerber*innen, die die gestellten Mindestkriterien erfüllen, werden maximal 5 zum Verhandlungsverfahren eingeladen. Hierzu wird auf Grundlage der erreichten Punkte aus den zusätzlichen Bewertungskriterien eine Rangfolge erstellt. Bei Punktegleichheit entscheidet das Losverfahren.",false,,,
763c3a53-9692-49bb-add0-43db1fd0f91d,01,,neg-wo-call,,,,,
810e6512-9092-4f9a-a6ab-93befebd7864,01,,open,,false,,,
d29a2896-ac0d-4e81-87ca-6bca68477b0e,01,,open,,false,,,
69f42806-87d3-4f16-88fb-96f6bdee1dc0,01,,open,,false,,,
6b0f4674-e061-4675-a513-14d54862e182,01,,open,,false,,,
95906661-a883-4219-9c5f-e89d254ce70b,01,,,,,,,
f9402825-f213-40c8-8453-1ad29277d8f7,01,,open,,false,,,
8af347ed-e0b4-414f-8662-44a1be1556e0,01,,open,,false,,,
06d24af2-412b-48d0-b33c-74005b9380fe,01,,neg-w-call,,false,,,
9506b95b-d588-4533-82ec-3e555f728b64,01,,open,,false,5,,5
20133507-4613-4ebd-95da-8a2f57f0d895,01,,open,,false,,,
6022c182-3498-4ed0-9f3e-56e8ed37b231,01,,open,,false,,,
de65c969-dd52-4814-9c62-5b1b54856a7a,01,,open,,false,,,
b8978155-5df0-4743-a47b-17b326208f78,01,,neg-w-call,,false,,,
0cd5762f-6d15-42d5-bb02-89240c990c72,01,,open,,false,2,,2
638de82a-f853-4b99-b7f6-276f72d8f122,01,,open,Offenes Verfahren gemäß §§ 15 ff. VgV. Die Vergabe erfolgt europaweit. Alle interessierten Unternehmen können ein Angebot abgeben. Zuschlag erfolgt auf das wirtschaftlichste Angebot gemäß den in den Vergabeunterlagen festgelegten Zuschlagskriterien.,false,,,
8850e2ed-8211-4877-8ce3-ab6cabf3515f,01,,open,,false,,,
625720a2-3dcb-4a88-b391-48aa63d0a10f,01,,open,Nebenangebote sind nur in Verbindung mit einem Hauptangebot zulässig.,false,,,
dd8c3ec5-5ab2-46cc-b703-5ad9f5ae6000,01,,open,,false,,,
d86840df-3303-4c19-a3d3-777ee6813b73,01,,open,,false,,,
a72e859e-1800-4833-813a-9247ffdf31e7,01,,neg-w-call,"Unbeschadet der Bezugnahme auf die Einreichung der Angebote in Ziff. 5.1.12 sind zunächst Teilnahmeanträge in Textform auf Deutsch (einschl. Anlagen) einzureichen, bei fremdsprachigen Dokumenten mit deutscher Übersetzung. Der vorgegebene Bewerbungsbogen ist zu verwenden.  Der Auftraggeber wird die frist- und formgerecht eingegangenen Teilnahmeanträge zunächst auf Vollständigkeit prüfen. Der Auftraggeber behält sich nach § 51 Abs. 2 SektVO unter Einhaltung der Grundsätze der Transparenz und der Gleichbehandlung vor, die Bewerber aufzufordern, fehlende, unvollständige oder fehlerhafte unternehmensbezogene Unterlagen oder sonstige Nachweise nachzureichen, zu vervollständigen oder zu korrigieren. Der Auftraggeber wird anschließend die vollständigen und fristgerecht eingegangenen Teilnahmeanträge inhaltlich prüfen. Unbeschadet etwaiger Mindestanforderungen wird der Auftraggeber inhaltlich prüfen, ob die grundsätzliche Eignung des Bewerbers nach den benannten Eignungsunterlagen vorliegt. Kann im Ergebnis die grundsätzliche Eignung nicht bejaht werden, wird der Teilnahmeantrag nicht berücksichtigt. Die Eignungsprüfung bezieht sich auch auf die Einhaltung etwaiger Mindestanforderungen an die Eignung.  Der Auftraggeber behält sich vor, die veröffentlichten informatorischen Vergabeunterlagen anzupassen und den ausgewählten Bewerbern eine überarbeitete Fassung der Vergabeunterlagen, insbesondere der Leistungsbeschreibung zur Verfügung zu stellen. Der Auftraggeber behält sich nach § 15 Abs. 4 SektVO vor, den Auftrag auf der Grundlage der Erstangebote zu vergeben, ohne in Verhandlungen einzutreten. Weitere Hinweise zum Ablauf des Verhandlungsverfahrens sind der Aufforderung zur Abgabe eines Angebots zu entnehmen (siehe informatorische Vergabeunterlagen).",false,,,
49715446-c1da-4691-9ef4-4f898af7c008,01,,open,,false,,,
4c8b8d25-5ca8-4a24-af95-19a6f5a0b651,01,,neg-w-call,,false,,,
d617515d-c861-42af-a1db-efb077422ddd,01,,neg-w-call,,false,,,
48ad93c1-a5ef-48ec-b699-689d0bc29a11,01,,open,,false,,,
8eece87c-c8ed-4c58-8424-4bfc2e480153,01,,neg-w-call,"Es gelten die Regelungen der Sektorenverordnung - SektVO - in der zum Zeitpunkt der EU-Bekanntmachung des Qualifizierungssystem geltenden Fassung. Aufträge werden im Verhandlungsverfahren mit vorgeschaltetem Qualifizierungssystem vergeben.   Der Aufruf zum Wettbewerb wurde von der HOCHBAHN als Auftraggeber (AG) mit der Bekanntmachung des Qualifizierungssystems Nr. 4459-2026 veröffentlicht.  Nur die Unternehmen, die anhand der vorgelegten Nachweise und Unterlagen ihre Eignung zur Ausführung der zu vergebenden Leistungen nachgewiesen haben, nehmen am weiteren Vergabeverfahren teil und werden jeweils zeitgleich mit einem separaten Schreiben zur Abgabe eines Angebotes aufgefordert.",false,,,
a01b6767-8cce-49dc-b347-29b2254182ba,01,,open,,false,,,
ea0e049a-a32c-4310-aeb3-6f1f61ea8b6c,01,,,,,,,
2f3259ec-494a-445b-8973-8e88ea4d982b,01,,open,,false,,,
5d629036-f05a-4442-bf94-3393a3cbddba,01,,neg-w-call,,false,2,,2
