noticeIdentifier,noticeVersion,lotIdentifier,placePerformanceCity,placePerformancePostCode,placePerformanceCountrySubdivision,placePerformanceCountryCode
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0003,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0004,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0004,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0005,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0005,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0006,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0006,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0007,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0007,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0008,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0008,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0009,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0009,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0010,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0010,Landkreis Bad Kreuznach,,DEB14,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0011,Landkreis Mainz-Bingen,,DEB3J,DEU
5cbe1b0e-18eb-4c76-90b1-d36ed71801c1,01,LOT-0011,Landkreis Bad Kreuznach,,DEB14,DEU
071a393b-8c2d-42cd-9d57-551d42b58813,01,,Frankfurt Am Main,60547,DE712,DEU
071a393b-8c2d-42cd-9d57-551d42b58813,01,LOT-0000,Frankfurt Am Main,60547,DE712,DEU
bba1b515-3a6b-4be6-9618-db66267d5f72,01,,Wetzlar,35578,DE722,DEU
bba1b515-3a6b-4be6-9618-db66267d5f72,01,LOT-0000,Wetzlar,35578,DE722,DEU
2063f8a7-8d9a-4395-9834-8ab5d4a62d1d,01,,Berlin,10179,DE300,DEU
2063f8a7-8d9a-4395-9834-8ab5d4a62d1d,01,LOT-0000,Berlin,10179,DE300,DEU
5d6248d2-bbeb-4359-8df1-2c2b5dfe2de7,01,,Braunfels,35619,DE722,DEU
5d6248d2-bbeb-4359-8df1-2c2b5dfe2de7,01,LOT-0000,Braunfels,35619,DE722,DEU
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,,"Bramsche, Neuenkirchen-Vörden, Dinklage","49565, 49434, 49393",DE944,DEU
f1f7f1b8-2e26-45ae-bb75-30766d4f2c89,01,LOT-0000,"Bramsche, Neuenkirchen-Vörden, Dinklage","49565, 49434, 49393",DE944,DEU
f964782e-bf72-4c36-bf5f-035b9b1ed8f3,01,,Delmenhorst-Adelheide,27755,DE941,DEU
f964782e-bf72-4c36-bf5f-035b9b1ed8f3,01,LOT-0000,Delmenhorst-Adelheide,27755,DE941,DEU
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,,,.,DE722,DEU
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,LOT-0001,,.,DE722,DEU
c937ed17-050d-4d82-a8c8-4c8f5e7b1f9e,01,LOT-0002,,.,DE722,DEU
37b9ca59-76f8-4f86-95c3-350b3f85e457,01,,Leipzig,04103,DED51,DEU
37b9ca59-76f8-4f86-95c3-350b3f85e457,01,LOT-0001,Leipzig,04103,DED51,DEU
0b0cee46-7028-48a3-ab93-706252419a34,01,,Stadt Germering,82110,DE21C,DEU
0b0cee46-7028-48a3-ab93-706252419a34,01,LOT-0001,Stadt Germering,82110,DE21C,DEU
abae6b4a-5a2e-4a62-a6e8-61a0d99ac0f0,01,,Trebur,65468,DE717,DEU
abae6b4a-5a2e-4a62-a6e8-61a0d99ac0f0,01,LOT-0000,Trebur,65468,DE717,DEU
eb6cb358-277f-463a-a7b6-10419bb6b2b5,01,,Jülich,52428,DEA26,DEU
eb6cb358-277f-463a-a7b6-10419bb6b2b5,01,LOT-0001,Jülich,52428,DEA26,DEU
ba79a82e-ba20-40d5-a701-698daf07eeb9,01,,Spreetal,02979,DED2C,DEU
ba79a82e-ba20-40d5-a701-698daf07eeb9,01,LOT-0000,Spreetal,02979,DED2C,DEU
892cd313-409d-4d28-89fb-e9c5c15b141b,01,,München,80538,DE212,DEU
892cd313-409d-4d28-89fb-e9c5c15b141b,01,LOT-0000,München,80538,DE212,DEU
e4219d9f-af23-4f38-8d05-842a51bb2395,01,,Halle (Saale),06120,DEE02,DEU
e4219d9f-af23-4f38-8d05-842a51bb2395,01,LOT-0000,Halle (Saale),06120,DEE02,DEU
358aa36b-0b4d-406d-b3f0-3823146a9ea6,01,,München,81929,DE212,DEU
358aa36b-0b4d-406d-b3f0-3823146a9ea6,01,LOT-0001,München,81929,DE212,DEU
81ef8785-328d-45a5-aa26-05b430f1424f,01,,Karlsruhe,76131,DE122,DEU
81ef8785-328d-45a5-aa26-05b430f1424f,01,LOT-0000,Karlsruhe,76131,DE122,DEU
005970e4-fa83-4d72-b88d-6b8acfe47c4a,01,,Bremen,28779,DE501,DEU
005970e4-fa83-4d72-b88d-6b8acfe47c4a,01,LOT-0000,Bremen,28779,DE501,DEU
7cba3224-ed9b-4557-912a-b89e03238035,01,,Bamberg,96049,DE241,DEU
7cba3224-ed9b-4557-912a-b89e03238035,01,LOT-0001,Bamberg,96049,DE241,DEU
7cba3224-ed9b-4557-912a-b89e03238035,01,LOT-0002,Neumarkt I.D.Opf.,92318,DE236,DEU
eccaf8a7-61f2-4d8b-b5b5-46950178c568,01,,Wedemark,30900,DE929,DEU
eccaf8a7-61f2-4d8b-b5b5-46950178c568,01,LOT-0000,Wedemark,30900,DE929,DEU
ead3b499-cf64-4888-823d-7737ad787045,01,,Eiterfeld,36132,DE732,DEU
ead3b499-cf64-4888-823d-7737ad787045,01,LOT-0000,Eiterfeld,36132,DE732,DEU
40a54a1a-4422-4c9b-b817-9b085061ad44,01,,Weißkeißel,02957,DED2D,DEU
40a54a1a-4422-4c9b-b817-9b085061ad44,01,LOT-0000,Weißkeißel,02957,DED2D,DEU
9b92da70-5f05-4da6-8f36-63c00ccc4bfd,01,,München,80339,DE212,DEU
9b92da70-5f05-4da6-8f36-63c00ccc4bfd,01,LOT-0001,München,80339,DE212,DEU
7bbe3e4a-e8f3-4ce7-8fac-f9899a31ebc0,01,,Bückeburg,31675,DE928,DEU
7bbe3e4a-e8f3-4ce7-8fac-f9899a31ebc0,01,LOT-0001,Bückeburg,31675,DE928,DEU
415228ba-c998-4c5b-a88e-4badc9d2e4dc,01,,Gessertshausen,86459,DE276,DEU
415228ba-c998-4c5b-a88e-4badc9d2e4dc,01,LOT-0000,Gessertshausen,86459,DE276,DEU
01a0a3dd-0de3-4c82-9bff-894ee83e347d,01,,Freiberg,09599,DED43,DEU
01a0a3dd-0de3-4c82-9bff-894ee83e347d,01,LOT-0001,Freiberg,09599,DED43,DEU
125814cb-3fd3-45fb-8ee4-1940fc409986,01,,Pfarrkirchen,84347,DE22A,DEU
125814cb-3fd3-45fb-8ee4-1940fc409986,01,LOT-0001,Pfarrkirchen,84347,DE22A,DEU
a673c7df-5a09-4230-a1f0-8c32c383c6a7,01,,Ratingen Lintorf,40885,DEA1C,DEU
a673c7df-5a09-4230-a1f0-8c32c383c6a7,01,LOT-0001,Ratingen Lintorf,40885,DEA1C,DEU
5136b73e-1a8c-4623-ba6e-68446d10b433,01,,Salmtal,54528,DEB22,DEU
5136b73e-1a8c-4623-ba6e-68446d10b433,01,LOT-0000,Salmtal,54528,DEB22,DEU
63ced94b-e3ff-42f0-9b7c-b0a68e642465,01,,,,DE929,DEU
63ced94b-e3ff-42f0-9b7c-b0a68e642465,01,LOT-0001,,,DE929,DEU
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,,Frankfurt Am Main,60311,DE712,DEU
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,LOT-0001,Frankfurt Am Main,60311,DE712,DEU
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,LOT-0002,Frankfurt Am Main,60311,DE712,DEU
4e2efa0e-8630-465b-beb5-fe2dc2e116e2,01,LOT-0003,Frankfurt Am Main,60311,DE712,DEU
615b5280-a5cf-40f2-b7b9-3da4726c7de4,01,,Salmtal,54528,DEB22,DEU
615b5280-a5cf-40f2-b7b9-3da4726c7de4,01,LOT-0000,Salmtal,54528,DEB22,DEU
c27ce215-7d21-4d3f-8032-3718f85a797b,01,,Kaarst,41564,DEA1D,DEU
c27ce215-7d21-4d3f-8032-3718f85a797b,01,LOT-0001,Kaarst,41564,DEA1D,DEU
c27ce215-7d21-4d3f-8032-3718f85a797b,01,LOT-0002,Kaarst,41564,DEA1D,DEU
dc250dbf-39dc-4f59-b567-cfe9c7189181,01,,Rostock,18107,DE80K,DEU
dc250dbf-39dc-4f59-b567-cfe9c7189181,01,LOT-0000,Rostock,18107,DE80K,DEU
af5ff21e-3c05-4f2c-bd6d-2946bfe9f899,01,,Berlin,10117,DEF0B,DEU
af5ff21e-3c05-4f2c-bd6d-2946bfe9f899,01,LOT-0000,Berlin,10117,DEF0B,DEU
f02e7748-2050-4ac4-a922-cb0f4439e986,01,,Saarlouis,66740,DEC04,DEU
f02e7748-2050-4ac4-a922-cb0f4439e986,01,LOT-0000,Saarlouis,66740,DEC04,DEU
aa0363f1-766e-40ce-956c-9969d649029b,01,,Heppenheim,64646,DE715,DEU
aa0363f1-766e-40ce-956c-9969d649029b,01,LOT-0001,Heppenheim,64646,DE715,DEU
01a0a386-93b5-4920-903f-b03532554f28,01,,Heidenau,01809,DED2F,DEU
01a0a386-93b5-4920-903f-b03532554f28,01,LOT-0930,Heidenau,01809,DED2F,DEU
01a0a386-93b5-4920-903f-b03532554f28,01,LOT-1130,Heidenau,01809,DED2F,DEU
01a0a386-93b5-4920-903f-b03532554f28,01,LOT-1230,Heidenau,01809,DED2F,DEU
01a0a386-93b5-4920-903f-b03532554f28,01,LOT-1330,Heidenau,01809,DED2F,DEU
01a0a386-93b5-4920-903f-b03532554f28,01,LOT-1430,Heidenau,01809,DED2F,DEU
01a0a386-93b5-4920-903f-b03532554f28,01,LOT-1830,Heidenau,01809,DED2F,DEU
25ffc2dd-ffb6-484b-9642-475359ac01fc,01,,Leipzig,04318,DED51,DEU
25ffc2dd-ffb6-484b-9642-475359ac01fc,01,LOT-0001,,,,DEU
25ffc2dd-ffb6-484b-9642-475359ac01fc,01,LOT-0002,,,,DEU
25ffc2dd-ffb6-484b-9642-475359ac01fc,01,LOT-0003,,,,DEU
f2c6fd75-9a61-4140-a51a-5c616ff7c99d,01,,Mannheim,68165,DE126,DEU
f2c6fd75-9a61-4140-a51a-5c616ff7c99d,01,LOT-0001,Mannheim,68165,DE126,DEU
f2c6fd75-9a61-4140-a51a-5c616ff7c99d,01,LOT-0002,Mannheim,68165,DE126,DEU
f2c6fd75-9a61-4140-a51a-5c616ff7c99d,01,LOT-0003,Mannheim,68165,DE126,DEU
1dcf98ce-459c-4042-9b70-dcc925ded5e5,01,,Leipzig,04109,DED51,DEU
1dcf98ce-459c-4042-9b70-dcc925ded5e5,01,LOT-0000,Leipzig,04109,DED51,DEU
0a084d8e-b409-46c3-8f38-42d0c38f4087,01,,,,DE27C,DEU
0a084d8e-b409-46c3-8f38-42d0c38f4087,01,LOT-0001,,,DE27C,DEU
f8f990a2-b9fb-452d-8a21-a403a2239e46,01,,Bonn,53175,DEA22,DEU
f8f990a2-b9fb-452d-8a21-a403a2239e46,01,LOT-0001,53175,Bonn,DEA22,DEU
f8f990a2-b9fb-452d-8a21-a403a2239e46,01,LOT-0002,53227,Bonn,DEA22,DEU
0438fc4d-f4e0-43f1-8124-783654473a06,01,,Nürnberg,90429,DE254,DEU
0438fc4d-f4e0-43f1-8124-783654473a06,01,LOT-0001,Nürnberg,90429,DE254,DEU
4f3f43c4-b21a-4fe6-b95f-a02bcfaec978,01,,Lübstorf,19069,DE80M,DEU
4f3f43c4-b21a-4fe6-b95f-a02bcfaec978,01,LOT-0000,Lübstorf,19069,DE80M,DEU
f142e565-038d-4c70-b79f-92083cfea0c8,01,,Berlin,13189,DE300,DEU
f142e565-038d-4c70-b79f-92083cfea0c8,01,LOT-0000,Berlin,13189,DE300,DEU
0e4c6765-b27b-4e7e-9cb1-a4cb71f87e03,01,,Lübstorf,19069,DE80M,DEU
0e4c6765-b27b-4e7e-9cb1-a4cb71f87e03,01,LOT-0000,Lübstorf,19069,DE80M,DEU
31c84d33-8204-4aeb-9bdc-6b03fe02d7b6,01,,Herford,32049,DEA43,DEU
31c84d33-8204-4aeb-9bdc-6b03fe02d7b6,01,LOT-0000,Herford,32049,DEA43,DEU
3b65793d-c78d-42bc-b654-1eac5dccdd27,01,,49377,Vechta,DE94F,DEU
3b65793d-c78d-42bc-b654-1eac5dccdd27,01,LOT-0001,Neuenkirchen-Vörden,49434,DE94F,DEU
3b65793d-c78d-42bc-b654-1eac5dccdd27,01,LOT-0002,Neuenkirchen,49434,DE94F,DEU
77a17daa-1726-45b5-8710-0d9f238d3cb2,01,,Freiburg,79108,DE131,DEU
77a17daa-1726-45b5-8710-0d9f238d3cb2,01,LOT-0000,Freiburg,79108,DE131,DEU
01a0a39a-b1ce-41e2-a40e-d2a19840eef3,01,,Zwickau,08058,DED45,DEU
01a0a39a-b1ce-41e2-a40e-d2a19840eef3,01,LOT-0001,Zwickau,08058,DED45,DEU
9f47389f-4ff8-4452-bb85-29dc3fdbcacb,01,,Grenzach-Wyhlen,79639,DE139,DEU
9f47389f-4ff8-4452-bb85-29dc3fdbcacb,01,LOT-0000,Grenzach-Wyhlen,79639,DE139,DEU
37ef6440-39ad-4711-b6d8-50cd3e259338,01,,Wildau,15745,DE406,DEU
37ef6440-39ad-4711-b6d8-50cd3e259338,01,LOT-0001,Wildau,15745,DE406,DEU
975ec467-e4c0-41ee-93e8-9e85b58e3304,01,,Leipzig,04318,DED51,DEU
975ec467-e4c0-41ee-93e8-9e85b58e3304,01,LOT-0000,Leipzig,04318,DED51,DEU
975ec467-e4c0-41ee-93e8-9e85b58e3304,01,LOT-0000,Leipizig,04318,DED51,DEU
1a3ffe25-e783-42d6-85d9-06a72e6621ae,01,,Hess. Lichtenau,37235,DE737,DEU
1a3ffe25-e783-42d6-85d9-06a72e6621ae,01,LOT-0000,Hess. Lichtenau,37235,DE737,DEU
65a1fbb7-b8fa-47a1-81b3-19eb0aea6d81,01,,,,DE212,DEU
65a1fbb7-b8fa-47a1-81b3-19eb0aea6d81,01,LOT-0000,,,DE212,DEU
75b1656a-978d-42f1-bea4-282faba63fb7,01,,Wiesbaden,65173,DEA22,DEU
75b1656a-978d-42f1-bea4-282faba63fb7,01,LOT-0000,Wiesbaden,65173,DEA22,DEU
75b1656a-978d-42f1-bea4-282faba63fb7,01,LOT-0000,Wiesbaden,65173,DE714,DEU
411eac10-5d12-40fb-a4d9-edbad677041b,01,,,,DEA52,DEU
411eac10-5d12-40fb-a4d9-edbad677041b,01,LOT-0001,,,DEA52,DEU
411eac10-5d12-40fb-a4d9-edbad677041b,01,LOT-0002,,,DEA52,DEU
411eac10-5d12-40fb-a4d9-edbad677041b,01,LOT-0003,,,DEA52,DEU
411eac10-5d12-40fb-a4d9-edbad677041b,01,LOT-0004,,,DEA52,DEU
b66086b4-5a0c-43e5-beff-d9e5bd9b4747,01,,,,DEA1B,DEU
b66086b4-5a0c-43e5-beff-d9e5bd9b4747,01,LOT-0001,,,DEA1B,DEU
15fde072-07e6-480b-9309-bd9ffe950305,01,,Rostock,18069,DE803,DEU
15fde072-07e6-480b-9309-bd9ffe950305,01,LOT-0000,Rostock,18069,DE803,DEU
bdb7cd0f-27a9-49e6-be6e-c80723885512,01,,Köln,50667,DEA23,DEU
bdb7cd0f-27a9-49e6-be6e-c80723885512,01,LOT-0000,Köln,50667,DEA23,DEU
60e43b0a-8dfb-449e-b498-b09682344d0f,01,,München,80636,DE212,DEU
60e43b0a-8dfb-449e-b498-b09682344d0f,01,LOT-0000,,,DE212,DEU
2fbce19e-8406-42b5-9a31-021c37f0693e,01,,Potsdam,14482,DE404,DEU
2fbce19e-8406-42b5-9a31-021c37f0693e,01,LOT-0001,Potsdam,14482,DE404,DEU
54a3c5e2-e83d-4d6d-b9b4-c8ef88801272,01,,Hannover,30159,DE929,DEU
54a3c5e2-e83d-4d6d-b9b4-c8ef88801272,01,LOT-0000,Hannover,30159,DE929,DEU
22be7dde-4ac6-4315-b87d-f19b7e9864cd,01,,Münster,48149,DEA33,DEU
22be7dde-4ac6-4315-b87d-f19b7e9864cd,01,LOT-0001,Münster,48149,DEA33,DEU
aa9e8b24-c04d-428d-bc89-8f1066e28c35,01,,München,80939,DE212,DEU
aa9e8b24-c04d-428d-bc89-8f1066e28c35,01,LOT-0001,München,80939,DE212,DEU
cef888de-af89-4526-849f-b65849ea460a,01,,Tauberbischofsheim,97941,DE11B,DEU
cef888de-af89-4526-849f-b65849ea460a,01,LOT-0000,Tauberbischofsheim,97941,DE11B,DEU
5dbbe2be-5c22-4c3b-8923-6a3e9f4aa280,01,,München,80804,DE212,DEU
5dbbe2be-5c22-4c3b-8923-6a3e9f4aa280,01,LOT-0001,München,80804,DE212,DEU
7d14c033-c833-4b40-8efc-e2ed271a3c3d,01,,Salmtal,54528,DEB22,DEU
7d14c033-c833-4b40-8efc-e2ed271a3c3d,01,LOT-0000,Salmtal,54528,DEB22,DEU
32bcd728-4e98-499d-a4e3-75f506ec038a,01,,Kassel,34131,DE731,DEU
32bcd728-4e98-499d-a4e3-75f506ec038a,01,LOT-0000,Kassel,34131,DE731,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44787,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44866,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44805,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44799,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44801,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44789,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44791,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44793,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,,Bochum,44803,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0001,Bochum,44787,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0001,Bochum,44866,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0001,Bochum,44805,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0001,Bochum,44801,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0002,Bochum,44787,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0002,Bochum,44789,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0002,Bochum,44866,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0002,Bochum,44793,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0002,Bochum,44791,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0002,Bochum,44805,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0002,Bochum,44803,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44787,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44866,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44805,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44799,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44801,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44789,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44791,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44793,DEA51,DEU
07c57189-4238-4bcf-987b-80763a6d7e23,01,LOT-0003,Bochum,44803,DEA51,DEU
a3358992-2707-49b2-822c-dcf07304f3b0,01,,,,DE803,DEU
a3358992-2707-49b2-822c-dcf07304f3b0,01,LOT-0000,,,DE803,DEU
fb411cf6-4291-4ab1-9080-fb014f9a9c64,01,,Ehingen,89584,DE145,DEU
fb411cf6-4291-4ab1-9080-fb014f9a9c64,01,LOT-0000,Ehingen,89584,DE145,DEU
9d83ea1f-2e6a-4af3-9974-0b8a7823c726,01,,Salmtal,54528,DEB22,DEU
9d83ea1f-2e6a-4af3-9974-0b8a7823c726,01,LOT-0000,Salmtal,54528,DEB22,DEU
741f8574-9ba3-434b-bf87-42f565cdff51,01,,Plön,24306,DEF0A,DEU
741f8574-9ba3-434b-bf87-42f565cdff51,01,LOT-0000,Plön,24306,DEF0A,DEU
4d643fae-3e36-4698-9988-0d3e35879d8f,01,,Gößnitz,04639,DEG0M,DEU
4d643fae-3e36-4698-9988-0d3e35879d8f,01,LOT-0001,Gößnitz,04639,DEG0M,DEU
aecb6364-67b5-456f-ba2e-6dce58f64b21,01,,Bonn,53119,DEA22,DEU
aecb6364-67b5-456f-ba2e-6dce58f64b21,01,LOT-0000,Bonn,53119,DEA22,DEU
bcb96a9b-2bd2-46b3-b7a6-dbe4b1a6fd26,01,,Frankfurt Am Main,65934,DE712,DEU
bcb96a9b-2bd2-46b3-b7a6-dbe4b1a6fd26,01,LOT-0000,Frankfurt Am Main,65934,DE712,DEU
02251263-d5d8-4ccf-bb46-d4ef31ac41c5,01,,Bremen,28195,DE501,DEU
02251263-d5d8-4ccf-bb46-d4ef31ac41c5,01,LOT-0001,Bremen,28195,DE501,DEU
e72422bd-7b79-45d6-a647-dad18da6e4bc,01,,München,80637,DE212,DEU
e72422bd-7b79-45d6-a647-dad18da6e4bc,01,LOT-0000,München,80637,DE212,DEU
e5945add-25b2-4c37-ade8-426440996759,01,,Frankfurt Am Main,60528,DE712,DEU
e5945add-25b2-4c37-ade8-426440996759,01,LOT-0000,Frankfurt Am Main,60528,DE712,DEU
e5945add-25b2-4c37-ade8-426440996759,01,LOT-0000,Frankfurt Am Main,60327,DE712,DEU
e5945add-25b2-4c37-ade8-426440996759,01,LOT-0000,Frankfurt Am Main,65931,DE712,DEU
dc63569a-abdf-47f2-9210-616091d369de,01,,Hamburg,22605,DE600,DEU
dc63569a-abdf-47f2-9210-616091d369de,01,LOT-0000,Hamburg,22605,DE600,DEU
4b78a193-a1fc-423c-8a38-0694dfd95972,01,,Köln,50825,DEA23,DEU
4b78a193-a1fc-423c-8a38-0694dfd95972,01,LOT-0000,Köln,50825,DEA23,DEU
091398e0-7d25-4871-911c-9da98bd731fd,01,,Potsdam,'-,DE404,DEU
091398e0-7d25-4871-911c-9da98bd731fd,01,LOT-0000,Potsdam,'-,DE404,DEU
a137db0e-224a-4bd9-86d4-5bb3b3404d4e,01,,Ellwangen-Rindelbach,73479,DE11D,DEU
a137db0e-224a-4bd9-86d4-5bb3b3404d4e,01,LOT-0000,Ellwangen-Rindelbach,73479,DE11D,DEU
a137db0e-224a-4bd9-86d4-5bb3b3404d4e,01,LOT-0000,Ellwangen (Jagst),73479,DE11D,DEU
c2df0f6b-f6d4-4dc0-b3ad-25fa9a032e55,01,,Dortmund,,DEA52,DEU
c2df0f6b-f6d4-4dc0-b3ad-25fa9a032e55,01,LOT-0001,Dortmund,,DEA52,DEU
6b47bdf2-1f73-4935-ba14-aee6a80304a3,01,,Bonn,53123,DEA22,DEU
6b47bdf2-1f73-4935-ba14-aee6a80304a3,01,LOT-0000,Bonn,53123,DEA22,DEU
01a08f76-3858-4723-afdc-294aca37ffad,01,,Berlin,10553,DE300,DEU
01a08f76-3858-4723-afdc-294aca37ffad,01,LOT-0001,Berlin,10553,DE300,DEU
85c9a7bb-cf66-405a-93c9-50857968cd15,01,,Lauda-Königshofen,97922,DE11B,DEU
85c9a7bb-cf66-405a-93c9-50857968cd15,01,LOT-0000,Lauda-Königshofen,97922,DE11B,DEU
80225e23-4152-4fd6-abf9-b18067c9b448,01,,Reutlingen,72770,DE141,DEU
80225e23-4152-4fd6-abf9-b18067c9b448,01,LOT-0001,Reutlingen,72770,DE141,DEU
77b9119d-d72d-4bca-adc2-6341ef20117a,01,,Heidelberg,69124,DE125,DEU
77b9119d-d72d-4bca-adc2-6341ef20117a,01,LOT-0000,Heidelberg,69124,DE125,DEU
77b9119d-d72d-4bca-adc2-6341ef20117a,01,LOT-0000,Mannheim,69124,DE126,DEU
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,,,,,
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,LOT-0001,,,DEA33,DEU
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,LOT-0002,,,DEA41,DEU
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,LOT-0003,,,DEA52,DEU
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,LOT-0004,,,DEA57,DEU
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,LOT-0005,Hamm,59065,DEA54,DEU
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,LOT-0006,,,DEA52,DEU
a87ddb58-7ced-47bf-afd4-8dcf5a1ae567,01,LOT-0007,,,DEA57,DEU
0a256d31-3992-4c28-af2a-af2e7c9d54a3,01,,Duisburg,,DEA12,DEU
0a256d31-3992-4c28-af2a-af2e7c9d54a3,01,LOT-0001,Duisburg,,DEA12,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,,Pirna,01796,DED2F,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,LOT-0001,Pirna,01796,DED2F,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,LOT-0002,Pirna,01796,DED2F,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,LOT-0003,Pirna,01796,DED2F,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,LOT-0004,Pirna,01796,DED2F,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,LOT-0005,Pirna,01796,DED2F,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,LOT-0006,Pirna,01796,DED2F,DEU
ef3be2c8-73dd-4ce7-a0a5-5626e1d4def2,01,LOT-0007,Pirna,01796,DED2F,DEU
b37b8634-91f0-43a1-9a0b-524aae0ee02e,01,,München,80538,DE212,DEU
b37b8634-91f0-43a1-9a0b-524aae0ee02e,01,LOT-0000,München,80538,DE212,DEU
